job_id,source,job_title,company_name,location,published,job_url,full_description,scraped_at
14498569,stepstone,Fachmann/-frau - Systemgastronomie (m/w/d) - Praktikum möglich,Ulrich Hiemer Uli Hiemer Systemgastronomie,Bayern,vor 17 Stunden,https://www.stepstone.de/stellenangebote--Fachmann-frau-Systemgastronomie-m-w-d-Praktikum-moeglich-Eichstaett-Bayern-Ulrich-Hiemer-Uli-Hiemer-Systemgastronomie--14498569-inline.html,,2026-09-12T22:07:09.646399+00:00
14436172,stepstone,Ausbildung als Immobilienkauffrau/-mann (m/w/d),Ehret+Klein GmbH,Bayern,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Ausbildung-als-Immobilienkauffrau-mann-m-w-d-Starnberg-Ehret-Klein-GmbH--14436172-inline.html,,2026-09-12T22:07:09.646399+00:00
14226136,stepstone,Ausbildung zum Industriemechaniker ab 2027 (m/w/d),Nitrochemie Aschau GmbH,Bayern,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Ausbildung-zum-Industriemechaniker-ab-2027-m-w-d-Aschau-am-Inn-Nitrochemie-Aschau-GmbH--14226136-inline.html,,2026-09-12T22:07:09.646399+00:00
14498358,stepstone,Kitchen & Culinary Lab (Sous Chef / Chef de Partie / Trainee),RE-Managers GmbH,Bayern,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Kitchen-Culinary-Lab-Sous-Chef-Chef-de-Partie-Trainee-Bad-Groenenbach-Allgaeu-RE-Managers-GmbH--14498358-inline.html,,2026-09-12T22:07:09.646399+00:00
14497995,stepstone,Job als Azubi (m/w/d) beim Steuerberater in Passau,ASWR Straubinger & Fuchs Steuerberatungsges. mbH & Co KG,Bayern,vor 18 Stunden,https://www.stepstone.de/stellenangebote--Job-als-Azubi-m-w-d-beim-Steuerberater-in-Passau-Passau-ASWR-Straubinger-Fuchs-Steuerberatungsges-mbH-Co-KG--14497995-inline.html,,2026-09-12T22:07:09.646399+00:00
14391041,stepstone,Senior Data Scientist & AI Expert (m/w/d),rpc - The Retail Performance Company,Bayern,vor 19 Stunden,https://www.stepstone.de/stellenangebote--Senior-Data-Scientist-AI-Expert-m-w-d-Muenchen-rpc-The-Retail-Performance-Company--14391041-inline.html,,2026-09-12T22:07:09.646399+00:00
14497460,stepstone,Ausbildung zum Fachverkäufer im Lebensmittelhandwerk (Fleischerei) (m/w/d) 2027,Edeka Hofmann,Bayern,vor 19 Stunden,https://www.stepstone.de/stellenangebote--Ausbildung-zum-Fachverkaeufer-im-Lebensmittelhandwerk-Fleischerei-m-w-d-2027-Grosshabersdorf-Edeka-Hofmann--14497460-inline.html,,2026-09-12T22:07:09.646399+00:00
14497399,stepstone,Ausbildung zum Kaufmann im Einzelhandel (m/w/d) 2027,Breitenbach Karlstadt OHG,Bayern,vor 19 Stunden,https://www.stepstone.de/stellenangebote--Ausbildung-zum-Kaufmann-im-Einzelhandel-m-w-d-2027-Karlstadt-Breitenbach-Karlstadt-OHG--14497399-inline.html,,2026-09-12T22:07:09.646399+00:00
052143d3d77f59cc,indeed,Working Student AI (m/f/d),Trelleborg Sealing Solutions (TSS),Baden-Württemberg,N/A,https://de.indeed.com/viewjob?jk=052143d3d77f59cc,"Arbeitsort
70565 Stuttgart
&nbsp;
Vollständige Stellenbeschreibung
Trelleborg is a world leader in engineered polymer solutions for almost every industry on the planet. And we are where we are because our talents brought us here. By specializing in the polymer engineering that makes innovation and application possible, Trelleborg works closely with leading industry brands to accelerate their performance, drive their business forward—and along the way, shape the industry and progress that will benefit humankind in the exciting years ahead. Our people are Shaping Industry from the Inside. Why don´t you join us?
As a Working Student AI, you will support our AI & Data team in business analysis, project coordination, data-related tasks, and basic development activities. You will work closely with experienced AI Engineers and Data Scientists, gaining valuable practical experience while contributing to innovative digital solutions.
Your Responsibilities
Support the team in gathering, documenting, and structuring business requirements for AI and data use cases
Prepare data analyses, reports, presentations, and other materials for internal stakeholders
Assist with data preparation and data quality checks for ongoing AI and machine learning projects
Support basic development and testing activities, including small scripts, simple data pipelines, and minor bug fixes under guidance
Help maintain documentation, templates, and knowledge resources related to AI use cases and tools
Provide organizational support, including meeting coordination and action item tracking
What You Bring
Currently enrolled in a Bachelor's or Master's program in Computer Science, Business Informatics, Data Science, Business Administration, or a related field
First experience with programming, data analysis, or business analysis through studies, university projects, or internships
Basic programming skills, ideally in Python or SQL, or a strong willingness to learn
Strong analytical thinking and a structured approach to problem-solving
Interest in Artificial Intelligence, data, and digital transformation topics
Good communication skills in English; German is a plus
Start shaping industry from the inside!

Trelleborg is an Equal Opportunity Employer.
We value diversity and appreciate the unique experience and expertise that people from different backgrounds bring to our business. Our ability to innovate and develop groundbreaking technologies is one of our greatest strengths - and our people make it possible.

&nbsp;",2026-09-12T22:07:09.646399+00:00
14435772,stepstone,Werkstudent Strategy im AI Center of Competence (d/m/w/x),Mercedes-Benz Tech Innovation,Baden-Württemberg,vor 11 Stunden,https://www.stepstone.de/stellenangebote--Werkstudent-Strategy-im-AI-Center-of-Competence-d-m-w-x-Stuttgart-Berlin-Mercedes-Benz-Tech-Innovation--14435772-inline.html,,2026-09-12T22:07:09.646399+00:00
